fp_page,page_type,ecr_type,player,id,pos,team,ecr,sd,best,worst,sportsdata_id,player_filename,yahoo_id,cbs_id,player_owned_avg,player_owned_espn,player_owned_yahoo,player_image_url,player_square_image_url,rank_delta,bye,mergename,scrape_date,tm,merge_name,fp_id,fantasypros_id,gsis_id,sleeper_id,birthdate,draft_year,position,age
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Philadelphia Eagles,8230,DST,PHI,175.18,8.83,156,235,,philadelphia-defense.php,,,87.4,,,,,,10.0,Philadelphia Eagles,2026-09-04,PHI,philadelphia eagles,8230,,,,,1992.0,,
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Ryan Flournoy,26398,WR,DAL,185.74,29.71,126,327,,ryan-flournoy.php,,,7.9,,,,,,14.0,Ryan Flournoy,2026-09-04,DAL,ryan flournoy,26398,26398.0,00-0039410,11783.0,1999-10-27,2024.0,WR,26.861054072553046
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,T.J. Hockenson,18290,TE,MIN,188.02,27.92,87,299,,tj-hockenson.php,,,43.9,,,,,,6.0,TJ Hockenson,2026-09-04,MIN,tj hockenson,18290,18290.0,00-0035229,5844.0,1997-07-03,2019.0,TE,29.177275838466805
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Malik Washington,26314,WR,MIA,189.21,35.27,83,296,,malik-washington.php,,,18.8,,,,,,6.0,Malik Washington,2026-09-04,MIA,malik washington,26314,26314.0,00-0039880,11610.0,2001-01-04,2024.0,WR,25.67008898015058
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Brandon Aubrey,26068,K,DAL,185.55,7.32,137,192,,brandon-aubrey.php,,,99.8,,,,,,14.0,Brandon Aubrey,2026-09-04,DAL,brandon aubrey,26068,26068.0,00-0037692,11533.0,1995-03-14,2023.0,PK,31.482546201232033
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Ray Davis,26191,RB,BUF,190.37,33.25,134,263,,ray-davis.php,,,13.2,,,,,,7.0,Ray Davis,2026-09-04,BUF,ray davis,26191,26191.0,00-0039875,11575.0,1999-11-11,2024.0,RB,26.819986310746064
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Minnesota Vikings,8170,DST,MIN,186.53,12.28,162,251,,minnesota-defense.php,,,67.0,,,,,,6.0,Minnesota Vikings,2026-09-04,MIN,minnesota vikings,8170,,,,,1970.0,,
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Pittsburgh Steelers,8240,DST,PIT,186.75,7.15,164,224,,pittsburgh-defense.php,,,72.5,,,,,,9.0,Pittsburgh Steelers,2026-09-04,PIT,pittsburgh steelers,8240,,,,,1970.0,,
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,New England Patriots,8180,DST,NE,187.17,20.09,161,356,,new-england-defense.php,,,84.6,,,,,,11.0,New England Patriots,2026-09-04,NEP,new england patriots,8180,,,,,1989.0,,
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Keenan Allen,11616,WR,IND,192.19,53.81,110,293,,keenan-allen.php,,,27.0,,,,,,13.0,Keenan Allen,2026-09-04,IND,keenan allen,11616,11616.0,00-0030279,1479.0,1992-04-27,2013.0,WR,34.36002737850787
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Jalen Nailor,24177,WR,LV,194.41,32.3,128,302,,jalen-nailor.php,,,24.2,,,,,,13.0,Jalen Nailor,2026-09-04,LVR,jalen nailor,24177,24177.0,00-0037291,8180.0,1999-03-02,2022.0,WR,27.515400410677618
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Jacoby Brissett,15642,QB,ARI,196.67,38.68,139,338,,jacoby-brissett.php,,,9.4,,,,,,14.0,Jacoby Brissett,2026-09-04,ARI,jacoby brissett,15642,15642.0,00-0033119,3257.0,1992-12-11,2016.0,QB,33.73579739904175
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Jacksonville Jaguars,8140,DST,JAC,188.99,13.61,153,279,,jacksonville-defense.php,,,75.8,,,,,,7.0,Jacksonville Jaguars,2026-09-04,JAC,jacksonville jaguars,8140,,,,,1992.0,,
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Isiah Pacheco,24333,RB,DET,192.34,43.37,143,311,,isiah-pacheco.php,,,33.2,,,,,-7.0,6.0,Isiah Pacheco,2026-09-04,DET,isiah pacheco,24333,24333.0,00-0037197,8205.0,1999-03-02,2022.0,RB,27.515400410677618
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Ka'imi Fairbairn,15756,K,HOU,192.36,6.93,136,211,,kaimi-fairbairn.php,,,96.2,,,,,,8.0,Kaimi Fairbairn,2026-09-04,HOU,kaimi fairbairn,15756,15756.0,00-0032726,3451.0,1994-01-29,2016.0,PK,32.602327173169066
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Cameron Dicker,23901,K,LAC,194.55,14.61,151,333,,cameron-dicker.php,,,98.3,,,,,,7.0,Cameron Dicker,2026-09-04,LAC,cameron dicker,23901,23901.0,00-0037224,8259.0,2000-05-06,2022.0,PK,26.33538672142368
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Los Angeles Chargers,8250,DST,LAC,191.65,13.22,171,280,,los-angeles-chargers-defense.php,,,50.8,,,,,,7.0,Los Angeles Chargers,2026-09-04,LAC,los angeles chargers,8250,,,,,,,
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Baltimore Ravens,8020,DST,BAL,196.77,16.19,171,280,,baltimore-defense.php,,,63.0,,,,,,13.0,Baltimore Ravens,2026-09-04,BAL,baltimore ravens,8020,,,,,1970.0,,
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Travis Hunter,26034,WR,JAC,197.59,38.48,128,347,,travis-hunter.php,,,64.7,,,,,,7.0,Travis Hunter,2026-09-04,JAC,travis hunter,26034,26034.0,00-0040718,12530.0,2003-05-18,2025.0,WR,23.304585900068446
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Kimani Vidal,26355,RB,LAC,200.45,36.2,152,297,,kimani-vidal.php,,,5.2,,,,,,7.0,Kimani Vidal,2026-09-04,LAC,kimani vidal,26355,26355.0,00-0039391,11647.0,2001-08-28,2024.0,RB,25.023956194387406
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Terrance Ferguson,23091,TE,LAR,205.53,43.49,112,287,,terrance-ferguson.php,,,20.6,,,,,,11.0,Terrance Ferguson,2026-09-04,LAR,terrance ferguson,23091,23091.0,00-0040737,12487.0,2003-03-07,2025.0,TE,23.50171115674196
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Jaylin Noel,27122,WR,HOU,200.36,25.47,141,289,,jaylin-noel.php,,,6.9,,,,,,8.0,Jaylin Noel,2026-09-04,HOU,jaylin noel,27122,27122.0,00-0040138,12536.0,2002-09-04,2025.0,WR,24.005475701574266
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Cam Little,26475,K,JAC,198.39,6.59,168,236,,cam-little.php,,,93.3,,,,,,7.0,Cam Little,2026-09-04,JAC,cam little,26475,26475.0,00-0039409,11786.0,2003-08-17,2024.0,PK,23.055441478439427
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Jason Myers,14003,K,SEA,200.45,7.81,171,253,,jason-myers.php,,,97.6,,,,,,11.0,Jason Myers,2026-09-04,SEA,jason myers,14003,14003.0,00-0031492,2747.0,1991-05-12,2014.0,PK,35.32101300479124
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,AJ Barner,26335,TE,SEA,211.33,22.21,144,261,,aj-barner.php,,,18.9,,,,,,11.0,AJ Barner,2026-09-04,SEA,aj barner,26335,26335.0,00-0039793,11603.0,2002-05-03,2024.0,TE,24.344969199178646
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Calvin Ridley,17258,WR,TEN,209.81,31.11,136,302,,calvin-ridley.php,,,12.3,,,,,,9.0,Calvin Ridley,2026-09-04,TEN,calvin ridley,17258,17258.0,00-0034837,4981.0,1994-12-20,2018.0,WR,31.71252566735113
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Aaron Rodgers,9001,QB,PIT,213.2,40.75,139,341,,aaron-rodgers.php,,,11.0,,,,,,9.0,Aaron Rodgers,2026-09-04,PIT,aaron rodgers,9001,9001.0,00-0023459,96.0,1983-12-02,2005.0,QB,42.76249144421629
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Eddy Pineiro,17575,K,SF,209.07,12.01,173,253,,eddy-pineiro.php,,,60.6,,,,,,8.0,Eddy Pineiro,2026-09-04,SFO,eddy pineiro,17575,17575.0,00-0034173,5189.0,1995-09-13,2018.0,PK,30.981519507186857
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Sean Tucker,23679,RB,TB,213.05,35.32,154,304,,sean-tucker.php,,,3.8,,,,,,10.0,Sean Tucker,2026-09-04,TBB,sean tucker,23679,23679.0,00-0038951,9506.0,2001-10-25,2023.0,RB,24.865160848733744
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Gunnar Helm,27109,TE,TEN,220.35,29.76,143,305,,gunnar-helm.php,,,6.8,,,,,,9.0,Gunnar Helm,2026-09-04,TEN,gunnar helm,27109,27109.0,00-0040584,12502.0,2002-09-06,2025.0,TE,24.0
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Kansas City Chiefs,8150,DST,KC,209.61,17.31,183,280,,kansas-city-defense.php,,,20.3,,,,,,5.0,Kansas City Chiefs,2026-09-04,KCC,kansas city chiefs,8150,,,,1979-08-09,1988.0,,47.07734428473648
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Ja'Kobi Lane,27337,WR,BAL,209.7,49.9,128,331,,jakobi-lane.php,,,28.6,,,,,,13.0,JaKobi Lane,2026-09-04,BAL,jakobi lane,27337,27337.0,00-0040870,13293.0,2004-08-05,2026.0,WR,22.086242299794662
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Tyler Loop,27534,K,BAL,212.52,18.81,181,328,,tyler-loop.php,,,59.0,,,,,,13.0,Tyler Loop,2026-09-04,BAL,tyler loop,27534,,00-0040074,12711.0,2001-08-04,2025.0,,25.089664613278575
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Green Bay Packers,8110,DST,GB,207.26,23.65,183,280,,green-bay-defense.php,,,28.0,,,,,,11.0,Green Bay Packers,2026-09-04,GBP,green bay packers,8110,,,,,1989.0,,
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Kenyon Sadiq,26055,TE,NYJ,223.91,28.43,144,295,,kenyon-sadiq.php,,,38.1,,,,,3.0,13.0,Kenyon Sadiq,2026-09-04,NYJ,kenyon sadiq,26055,26055.0,00-0041032,13330.0,2005-03-04,2026.0,TE,21.508555783709788
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Nicholas Singleton,24343,RB,TEN,218.92,39.72,148,321,,nick-singleton.php,,,9.1,,,,,,9.0,Nicholas Singleton,2026-09-04,TEN,nicholas singleton,24343,24343.0,00-0040886,13288.0,2004-01-06,2026.0,RB,22.666666666666668
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Oronde Gadsden II,25997,TE,LAC,224.17,38.1,131,306,,oronde-gadsden-ii.php,,,23.8,,,,,-5.0,7.0,Oronde Gadsden,2026-09-04,LAC,oronde gadsden,25997,25997.0,00-0040189,12493.0,2003-06-25,2025.0,TE,23.200547570157426
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Jake Bates,26075,K,DET,220.72,15.54,192,282,,jake-bates.php,,,72.1,,,,,,6.0,Jake Bates,2026-09-04,DET,jake bates,26075,26075.0,00-0039172,11539.0,1999-03-03,2023.0,PK,27.512662559890487
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Geno Smith,11687,QB,NYJ,227.97,33.24,147,342,,geno-smith.php,,,6.9,,,,,,13.0,Geno Smith,2026-09-04,NYJ,geno smith,11687,11687.0,00-0030565,1373.0,1990-10-10,2013.0,QB,35.90691307323751
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Isaac TeSlaa,27446,WR,DET,219.56,25.73,168,282,,isaac-teslaa.php,,,7.1,,,,,,6.0,Isaac TeSlaa,2026-09-04,DET,isaac teslaa,27446,27446.0,00-0040669,12535.0,2002-02-20,2025.0,WR,24.542094455852155
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Cooper Kupp,16433,WR,SEA,225.03,28.89,149,298,,cooper-kupp.php,,,13.3,,,,,,11.0,Cooper Kupp,2026-09-04,SEA,cooper kupp,16433,16433.0,00-0033908,4039.0,1993-06-15,2017.0,WR,33.22655715263518
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Cairo Santos,13731,K,CHI,218.57,17.17,193,333,,cairo-santos.php,,,29.2,,,,,,10.0,Cairo Santos,2026-09-04,CHI,cairo santos,13731,13731.0,00-0031203,2020.0,1991-11-12,2014.0,PK,34.81724845995893
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Rashod Bateman,19794,WR,BAL,227.62,27.43,150,321,,rashod-bateman.php,,,6.6,,,,,,13.0,Rashod Bateman,2026-09-04,BAL,rashod bateman,19794,19794.0,00-0036550,7571.0,1999-11-29,2021.0,WR,26.770704996577688
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Evan McPherson,23297,K,CIN,217.15,18.2,175,333,,evan-mcpherson.php,,,41.5,,,,,,6.0,Evan McPherson,2026-09-04,CIN,evan mcpherson,23297,23297.0,00-0036854,7839.0,1999-07-21,2021.0,PK,27.129363449691994
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Kaelon Black,28401,RB,SF,227.97,52.39,132,338,,kaelon-black.php,,,16.2,,,,,,8.0,Kaelon Black,2026-09-04,SFO,kaelon black,28401,28401.0,00-0041052,13414.0,2001-10-17,2026.0,RB,24.8870636550308
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Pat Freiermuth,20163,TE,PIT,233.5,31.87,138,332,,pat-freiermuth.php,,,10.5,,,,,,9.0,Pat Freiermuth,2026-09-04,PIT,pat freiermuth,20163,20163.0,00-0036894,7600.0,1998-10-25,2021.0,TE,27.865845311430526
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,James Conner,16447,RB,ARI,219.9,42.06,144,330,,james-conner.php,,,9.4,,,,,,14.0,James Conner,2026-09-04,ARI,james conner,16447,16447.0,00-0033553,4137.0,1995-05-05,2017.0,RB,31.340177960301162
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Chris Bell,26038,WR,MIA,227.67,36.86,150,305,,chris-bell.php,,,6.3,,,,,15.0,6.0,Chris Bell,2026-09-04,MIA,chris bell,26038,26038.0,00-0041525,13311.0,2004-06-07,2026.0,WR,22.247775496235455
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Malachi Fields,27994,WR,NYG,222.55,37.74,133,354,,malachi-fields.php,,,9.4,,,,,,8.0,Malachi Fields,2026-09-04,NYG,malachi fields,27994,27994.0,00-0041042,13285.0,2003-08-26,2026.0,WR,23.030800821355236
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Detroit Lions,8100,DST,DET,220.28,28.13,185,355,,detroit-defense.php,,,61.8,,,,,,6.0,Detroit Lions,2026-09-04,DET,detroit lions,8100,,,,,1970.0,,
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Troy Franklin,23092,WR,DEN,218.75,35.54,163,347,,troy-franklin.php,,,2.8,,,,,,10.0,Troy Franklin,2026-09-04,DEN,troy franklin,23092,23092.0,00-0039868,11627.0,2003-02-06,2024.0,WR,23.581108829568787
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Darnell Mooney,19810,WR,NYG,226.23,24.31,165,299,,darnell-mooney.php,,,3.5,,,,,,8.0,Darnell Mooney,2026-09-04,NYG,darnell mooney,19810,19810.0,00-0036309,7090.0,1997-10-29,2020.0,WR,28.854209445585216
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Zachariah Branch,25419,WR,ATL,233.38,34.99,140,312,,zachariah-branch.php,,,10.2,,,,,,11.0,Zachariah Branch,2026-09-04,ATL,zachariah branch,25419,25419.0,00-0041044,13320.0,2004-03-29,2026.0,WR,22.439425051334702
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Andy Borregales,27291,K,NE,223.71,18.46,194,282,,andres-borregales.php,,,15.9,,,,,,11.0,Andy Borregales,2026-09-04,NEP,andy borregales,27291,,,,,,,
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Tank Dell,25361,WR,HOU,226.41,33.76,166,312,,nathaniel-dell.php,,,27.4,,,,,,8.0,Tank Dell,2026-09-04,HOU,tank dell,25361,25361.0,00-0038977,9502.0,1999-10-29,2023.0,WR,26.855578370978783
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Harrison Mevis,26638,K,LAR,229.98,25.59,193,333,,harrison-mevis.php,,,79.7,,,,,,11.0,Harrison Mevis,2026-09-04,LAR,harrison mevis,26638,,00-0039498,12015.0,2002-03-27,2024.0,,24.44626967830253
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Germie Bernard,26039,WR,PIT,236.65,31.92,168,329,,germie-bernard.php,,,7.1,,,,,,9.0,Germie Bernard,2026-09-04,PIT,germie bernard,26039,26039.0,00-0041489,13274.0,2003-12-02,2026.0,WR,22.76249144421629
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Caleb Douglas,28135,WR,MIA,205.67,49.17,126,327,,caleb-douglas.php,,,14.7,,,,,,6.0,Caleb Douglas,2026-09-04,MIA,caleb douglas,28135,28135.0,00-0041523,13296.0,2003-09-09,2026.0,WR,22.99247091033539
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Chase McLaughlin,19058,K,TB,228.08,21.68,192,333,,chase-mclaughlin.php,,,14.1,,,,,,10.0,Chase McLaughlin,2026-09-04,TBB,chase mclaughlin,19058,19058.0,00-0035358,6650.0,1996-04-09,2019.0,PK,30.409308692676248
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Buffalo Bills,8030,DST,BUF,227.03,23.74,189,343,,buffalo-defense.php,,,30.7,,,,,,7.0,Buffalo Bills,2026-09-04,BUF,buffalo bills,8030,,,,,1970.0,,
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Cade Otton,23181,TE,TB,239.02,24.66,181,295,,cade-otton.php,,,6.6,,,,,,10.0,Cade Otton,2026-09-04,TBB,cade otton,23181,23181.0,00-0038129,8111.0,1999-04-15,2022.0,TE,27.394934976043807
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Kaytron Allen,24362,RB,WAS,235.83,31.33,152,324,,kaytron-allen.php,,,5.2,,,,,,7.0,Kaytron Allen,2026-09-04,WAS,kaytron allen,24362,24362.0,00-0041096,13405.0,2003-01-08,2026.0,RB,23.66050650239562
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Cleveland Browns,8070,DST,CLE,220.74,30.63,185,325,,cleveland-defense.php,,,19.6,,,,,,11.0,Cleveland Browns,2026-09-04,CLE,cleveland browns,8070,,,,,1992.0,,
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Jaylen Wright,25987,RB,MIA,238.65,26.54,164,310,,jaylen-wright.php,,,3.8,,,,,,6.0,Jaylen Wright,2026-09-04,MIA,jaylen wright,25987,25987.0,00-0039874,11643.0,2003-04-01,2024.0,RB,23.433264887063654
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Malik Davis,24205,RB,DAL,237.71,49.86,146,315,,malik-davis.php,,,8.5,,,,,12.0,14.0,Malik Davis,2026-09-04,DAL,malik davis,24205,24205.0,00-0037563,8800.0,1998-11-26,2022.0,RB,27.7782340862423
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Justice Hill,18256,RB,BAL,233.86,43.07,132,317,,justice-hill.php,,,9.9,,,,,,13.0,Justice Hill,2026-09-04,BAL,justice hill,18256,18256.0,00-0034975,5995.0,1997-11-14,2019.0,RB,28.810403832991103
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Najee Harris,19302,RB,NYG,235.92,48.4,141,327,,najee-harris-rb.php,,,10.8,,,,,8.0,8.0,Najee Harris,2026-09-04,NYG,najee harris,19302,19302.0,00-0036893,7528.0,1998-03-09,2021.0,RB,28.49555099247091
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Antonio Williams,25418,WR,WAS,237.78,41.4,137,374,,antonio-williams-wr.php,,,6.2,,,,,,7.0,Antonio Williams,2026-09-04,WAS,antonio williams,25418,25418.0,00-0041040,13301.0,2004-07-14,2026.0,WR,22.146475017111566
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Emanuel Wilson,25885,RB,SEA,237.18,38.88,146,326,,emanuel-wilson.php,,,2.1,,,,,,11.0,Emanuel Wilson,2026-09-04,SEA,emanuel wilson,25885,25885.0,00-0038797,11435.0,1999-05-08,2023.0,RB,27.33196440793977
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Greg Dulcich,23153,TE,MIA,215.31,39.45,131,306,,greg-dulcich.php,,,8.9,,,,,,6.0,Greg Dulcich,2026-09-04,MIA,greg dulcich,23153,23153.0,00-0037252,8172.0,2000-03-26,2022.0,TE,26.4476386036961
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Ted Hurst III,28130,WR,TB,242.11,37.04,150,344,,ted-hurst.php,,,4.4,,,,,,10.0,Ted Hurst,2026-09-04,TBB,ted hurst,28130,28130.0,00-0041048,13317.0,2004-07-02,2026.0,WR,22.17932922655715
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,George Holani,22915,RB,SEA,241.81,34.84,154,329,,george-holani.php,,,3.5,,,,,,11.0,George Holani,2026-09-04,SEA,george holani,22915,22915.0,00-0039299,12048.0,1999-12-16,2024.0,RB,26.72416153319644
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Evan Engram,16411,TE,DEN,255.13,26.31,181,336,,evan-engram.php,,,3.7,,,,,,10.0,Evan Engram,2026-09-04,DEN,evan engram,16411,16411.0,00-0033881,4066.0,1994-09-02,2017.0,TE,32.01095140314853
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Keon Coleman,26019,WR,BUF,246.62,29.66,149,307,,keon-coleman.php,,,3.8,,,,,,7.0,Keon Coleman,2026-09-04,BUF,keon coleman,26019,26019.0,00-0039901,11637.0,2003-05-17,2024.0,WR,23.307323750855577
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Devaughn Vele,26409,WR,NO,245.27,37.46,163,312,,devaughn-vele.php,,,7.9,,,,,,8.0,Devaughn Vele,2026-09-04,NOS,devaughn vele,26409,26409.0,00-0039424,11834.0,1997-12-12,2024.0,WR,28.733744010951405
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Jack Bech,27224,WR,LV,244.66,28.55,180,376,,jack-bech.php,,,2.4,,,,,,13.0,Jack Bech,2026-09-04,LVR,jack bech,27224,27224.0,00-0040729,12483.0,2002-12-18,2025.0,WR,23.718001368925393
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Harrison Butker,16712,K,KC,243.9,23.5,207,333,,harrison-butker.php,,,49.8,,,,,,5.0,Harrison Butker,2026-09-04,KCC,harrison butker,16712,16712.0,00-0033303,4227.0,1995-07-14,2017.0,PK,31.148528405201915
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Chris Boswell,13029,K,PIT,244.39,19.98,200,329,,chris-boswell.php,,,39.6,,,,,,9.0,Chris Boswell,2026-09-04,PIT,chris boswell,13029,13029.0,00-0031136,1945.0,1991-03-16,2014.0,PK,35.47707049965777
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,David Njoku,16399,TE,LAC,254.16,28.98,155,355,,david-njoku.php,,,9.2,,,,,,7.0,David Njoku,2026-09-04,LAC,david njoku,16399,16399.0,00-0033885,4033.0,1996-07-10,2017.0,TE,30.157426420260094
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Kaleb Johnson,27165,RB,GB,248.63,46.93,145,381,,kaleb-johnson-rb.php,,,14.8,,,,,17.0,11.0,Kaleb Johnson,2026-09-04,GBP,kaleb johnson,27165,27165.0,00-0040142,12504.0,2003-08-14,2025.0,RB,23.06365503080082
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Chris Brooks,25823,RB,GB,250.89,42.64,145,327,,christopher-brooks.php,,,5.4,,,,,,11.0,Chris Brooks,2026-09-04,GBP,chris brooks,25823,25823.0,00-0038685,11370.0,2000-01-11,2023.0,RB,26.652977412731005
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Fernando Mendoza,28013,QB,LV,261.28,39.51,159,343,,fernando-mendoza.php,,,18.7,,,,,,13.0,Fernando Mendoza,2026-09-04,LVR,fernando mendoza,28013,28013.0,00-0041562,13269.0,2003-10-01,2026.0,QB,22.93223819301848
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Samaje Perine,16423,RB,CIN,259.0,45.75,157,408,,samaje-perine.php,,,5.0,,,,,,6.0,Samaje Perine,2026-09-04,CIN,samaje perine,16423,16423.0,00-0033526,4147.0,1995-09-16,2017.0,RB,30.973305954825463
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Cyrus Allen,28424,WR,KC,219.45,57.45,133,435,,cyrus-allen.php,,,14.2,,,,,,5.0,Cyrus Allen,2026-09-04,KCC,cyrus allen,28424,28424.0,00-0040890,13413.0,2003-02-11,2026.0,WR,23.567419575633128
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Chimere Dike,27315,WR,TEN,252.17,32.43,174,346,,chimere-dike.php,,,3.5,,,,,,9.0,Chimere Dike,2026-09-04,TEN,chimere dike,27315,27315.0,00-0040705,12540.0,2001-12-14,2025.0,WR,24.72826830937714
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Elic Ayomanor,27059,WR,TEN,254.04,29.51,184,333,,elic-ayomanor.php,,,2.2,,,,,,9.0,Elic Ayomanor,2026-09-04,TEN,elic ayomanor,27059,27059.0,00-0040170,12499.0,2003-06-03,2025.0,WR,23.260780287474333
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Demond Claiborne,28084,RB,MIN,253.21,31.84,156,323,,demond-claiborne.php,,,3.8,,,,,,6.0,Demond Claiborne,2026-09-04,MIN,demond claiborne,28084,28084.0,00-0041104,13347.0,2003-10-09,2026.0,RB,22.910335386721425
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Ollie Gordon II,25984,RB,MIA,258.43,26.86,177,322,,ollie-gordon.php,,,1.5,,,,,,6.0,Ollie Gordon,2026-09-04,MIA,ollie gordon,25984,25984.0,00-0040198,12495.0,2004-01-15,2025.0,RB,22.642026009582477
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Isaiah Davis,25977,RB,NYJ,262.01,23.09,201,317,,isaiah-davis.php,,,1.4,,,,,,13.0,Isaiah Davis,2026-09-04,NYJ,isaiah davis,25977,25977.0,00-0039798,11571.0,2002-02-21,2024.0,RB,24.539356605065024
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Colby Parkinson,19372,TE,LAR,266.14,18.64,215,309,,colby-parkinson.php,,,4.0,,,,,,11.0,Colby Parkinson,2026-09-04,LAR,colby parkinson,19372,19372.0,00-0036244,6865.0,1999-01-08,2020.0,TE,27.66050650239562
